ID,Sex,Age,Height,Weight,BMI,Level,Fitness Goal,Fitness Type,,,,
13962,Male,34,1.72,82,27.72,Overweight,Weight Loss,Cardio Fitness,,,,
13963,Male,35,1.73,83,27.73,Overweight,Weight Loss,Cardio Fitness,,,,
13964,Male,36,1.74,84,27.74,Overweight,Weight Loss,Cardio Fitness,,,,
13965,Male,37,1.75,85,27.76,Overweight,Weight Loss,Cardio Fitness,,,,
13966,Male,23,1.76,86,27.76,Overweight,Weight Loss,Cardio Fitness,,,,
13967,Male,24,1.77,87,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
13968,Male,21,1.78,88,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
13969,Male,24,1.79,89,27.78,Overweight,Weight Loss,Cardio Fitness,,,,
13970,Male,26,1.8,90,27.78,Overweight,Weight Loss,Cardio Fitness,,,,
13971,Male,28,1.81,91,27.78,Overweight,Weight Loss,Cardio Fitness,,,,
13972,Male,27,1.82,92,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
13973,Male,24,1.83,93,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
13974,Male,20,1.84,94,27.76,Overweight,Weight Loss,Cardio Fitness,,,,
13975,Male,31,1.85,95,27.76,Overweight,Weight Loss,Cardio Fitness,,,,
13976,Male,20,1.86,96,27.75,Overweight,Weight Loss,Cardio Fitness,,,,
13977,Male,33,1.87,97,27.74,Overweight,Weight Loss,Cardio Fitness,,,,
13978,Male,20,1.88,98,27.73,Overweight,Weight Loss,Cardio Fitness,,,,
13979,Male,35,1.89,99,27.71,Overweight,Weight Loss,Cardio Fitness,,,,
13980,Male,29,1.9,100,27.7,Overweight,Weight Loss,Cardio Fitness,,,,
13981,Male,29,1.6,67,26.17,Overweight,Weight Loss,Cardio Fitness,,,,
13982,Male,20,1.61,68,26.23,Overweight,Weight Loss,Cardio Fitness,,,,
13983,Male,21,1.62,69,26.29,Overweight,Weight Loss,Cardio Fitness,,,,
13984,Male,22,1.63,70,26.35,Overweight,Weight Loss,Cardio Fitness,,,,
13985,Male,23,1.64,71,26.4,Overweight,Weight Loss,Cardio Fitness,,,,
13986,Male,24,1.65,72,26.45,Overweight,Weight Loss,Cardio Fitness,,,,
13987,Male,25,1.66,73,26.49,Overweight,Weight Loss,Cardio Fitness,,,,
13988,Male,26,1.67,74,26.53,Overweight,Weight Loss,Cardio Fitness,,,,
13989,Male,27,1.68,75,26.57,Overweight,Weight Loss,Cardio Fitness,,,,
13990,Male,28,1.69,76,26.61,Overweight,Weight Loss,Cardio Fitness,,,,
13991,Male,29,1.7,77,26.64,Overweight,Weight Loss,Cardio Fitness,,,,
13999,Male,37,1.78,85,26.83,Overweight,Weight Loss,Cardio Fitness,,,,
14000,Male,38,1.79,86,26.84,Overweight,Weight Loss,Cardio Fitness,,,,
14001,Male,39,1.8,87,26.85,Overweight,Weight Loss,Cardio Fitness,,,,
14002,Male,40,1.81,88,26.86,Overweight,Weight Loss,Cardio Fitness,,,,
14003,Male,41,1.82,89,26.87,Overweight,Weight Loss,Cardio Fitness,,,,
14004,Male,42,1.83,90,26.87,Overweight,Weight Loss,Cardio Fitness,,,,
14005,Male,43,1.84,91,26.88,Overweight,Weight Loss,Cardio Fitness,,,,
14006,Male,44,1.85,92,26.88,Overweight,Weight Loss,Cardio Fitness,,,,
14007,Male,45,1.86,93,26.88,Overweight,Weight Loss,Cardio Fitness,,,,
14008,Male,46,1.87,94,26.88,Overweight,Weight Loss,Cardio Fitness,,,,
14009,Male,47,1.88,95,26.88,Overweight,Weight Loss,Cardio Fitness,,,,
14010,Male,48,1.89,96,26.87,Overweight,Weight Loss,Cardio Fitness,,,,
14011,Male,49,1.9,97,26.87,Overweight,Weight Loss,Cardio Fitness,,,,
14012,Male,50,1.91,98,26.86,Overweight,Weight Loss,Cardio Fitness,,,,
14013,Male,51,1.6,70,27.34,Overweight,Weight Loss,Cardio Fitness,,,,
14015,Male,19,1.62,72,27.43,Overweight,Weight Loss,Cardio Fitness,,,,
14016,Male,20,1.63,73,27.48,Overweight,Weight Loss,Cardio Fitness,,,,
14017,Male,21,1.64,74,27.51,Overweight,Weight Loss,Cardio Fitness,,,,
14018,Male,22,1.65,75,27.55,Overweight,Weight Loss,Cardio Fitness,,,,
14019,Male,23,1.66,76,27.58,Overweight,Weight Loss,Cardio Fitness,,,,
14020,Male,24,1.67,77,27.61,Overweight,Weight Loss,Cardio Fitness,,,,
14021,Male,25,1.68,78,27.64,Overweight,Weight Loss,Cardio Fitness,,,,
14022,Male,26,1.69,79,27.66,Overweight,Weight Loss,Cardio Fitness,,,,
14023,Male,27,1.7,80,27.68,Overweight,Weight Loss,Cardio Fitness,,,,
14024,Male,28,1.71,81,27.7,Overweight,Weight Loss,Cardio Fitness,,,,
14025,Male,29,1.72,82,27.72,Overweight,Weight Loss,Cardio Fitness,,,,
14026,Male,30,1.73,83,27.73,Overweight,Weight Loss,Cardio Fitness,,,,
14027,Male,31,1.74,84,27.74,Overweight,Weight Loss,Cardio Fitness,,,,
14028,Male,32,1.75,85,27.76,Overweight,Weight Loss,Cardio Fitness,,,,
14029,Male,33,1.76,86,27.76,Overweight,Weight Loss,Cardio Fitness,,,,
14030,Male,34,1.77,87,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
14031,Male,35,1.78,88,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
14032,Male,36,1.79,89,27.78,Overweight,Weight Loss,Cardio Fitness,,,,
14033,Male,37,1.8,90,27.78,Overweight,Weight Loss,Cardio Fitness,,,,
14034,Male,38,1.81,91,27.78,Overweight,Weight Loss,Cardio Fitness,,,,
14035,Male,39,1.82,92,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
14036,Male,40,1.83,93,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
14037,Male,41,1.84,94,27.76,Overweight,Weight Loss,Cardio Fitness,,,,
14038,Male,42,1.85,95,27.76,Overweight,Weight Loss,Cardio Fitness,,,,
14039,Male,43,1.86,96,27.75,Overweight,Weight Loss,Cardio Fitness,,,,
14040,Male,44,1.87,97,27.74,Overweight,Weight Loss,Cardio Fitness,,,,
14042,Male,46,1.89,99,27.71,Overweight,Weight Loss,Cardio Fitness,,,,
14043,Male,47,1.9,100,27.7,Overweight,Weight Loss,Cardio Fitness,,,,
14044,Male,48,1.91,101,27.69,Overweight,Weight Loss,Cardio Fitness,,,,
14045,Male,49,1.6,67,26.17,Overweight,Weight Loss,Cardio Fitness,,,,
14046,Male,50,1.61,68,26.23,Overweight,Weight Loss,Cardio Fitness,,,,
14047,Male,51,1.62,69,26.29,Overweight,Weight Loss,Cardio Fitness,,,,
14048,Male,52,1.63,70,26.35,Overweight,Weight Loss,Cardio Fitness,,,,
14049,Male,53,1.64,71,26.4,Overweight,Weight Loss,Cardio Fitness,,,,
14050,Male,54,1.65,72,26.45,Overweight,Weight Loss,Cardio Fitness,,,,
14051,Male,55,1.66,73,26.49,Overweight,Weight Loss,Cardio Fitness,,,,
14052,Male,56,1.67,74,26.53,Overweight,Weight Loss,Cardio Fitness,,,,
14053,Male,57,1.68,75,26.57,Overweight,Weight Loss,Cardio Fitness,,,,
14054,Male,58,1.69,76,26.61,Overweight,Weight Loss,Cardio Fitness,,,,
14055,Male,59,1.7,77,26.64,Overweight,Weight Loss,Cardio Fitness,,,,
14056,Male,60,1.71,78,26.67,Overweight,Weight Loss,Cardio Fitness,,,,
14057,Male,61,1.72,79,26.7,Overweight,Weight Loss,Cardio Fitness,,,,
14058,Male,62,1.73,80,26.73,Overweight,Weight Loss,Cardio Fitness,,,,
14059,Male,21,1.74,81,26.75,Overweight,Weight Loss,Cardio Fitness,,,,
14060,Male,22,1.75,82,26.78,Overweight,Weight Loss,Cardio Fitness,,,,
14061,Male,23,1.76,83,26.79,Overweight,Weight Loss,Cardio Fitness,,,,
14062,Male,24,1.77,84,26.81,Overweight,Weight Loss,Cardio Fitness,,,,
14063,Male,25,1.78,85,26.83,Overweight,Weight Loss,Cardio Fitness,,,,
14064,Male,26,1.79,86,26.84,Overweight,Weight Loss,Cardio Fitness,,,,
14065,Male,27,1.8,87,26.85,Overweight,Weight Loss,Cardio Fitness,,,,
14066,Male,28,1.81,88,26.86,Overweight,Weight Loss,Cardio Fitness,,,,
14068,Male,30,1.83,90,26.87,Overweight,Weight Loss,Cardio Fitness,,,,
14069,Male,31,1.84,91,26.88,Overweight,Weight Loss,Cardio Fitness,,,,
14070,Male,32,1.85,92,26.88,Overweight,Weight Loss,Cardio Fitness,,,,
14071,Male,33,1.86,93,26.88,Overweight,Weight Loss,Cardio Fitness,,,,
14072,Male,34,1.87,94,26.88,Overweight,Weight Loss,Cardio Fitness,,,,
14073,Male,35,1.88,95,26.88,Overweight,Weight Loss,Cardio Fitness,,,,
14074,Male,36,1.89,96,26.87,Overweight,Weight Loss,Cardio Fitness,,,,
14075,Male,37,1.9,97,26.87,Overweight,Weight Loss,Cardio Fitness,,,,
14076,Male,38,1.91,98,26.86,Overweight,Weight Loss,Cardio Fitness,,,,
14077,Male,39,1.92,99,26.86,Overweight,Weight Loss,Cardio Fitness,,,,
14078,Male,22,1.62,66,25.15,Overweight,Weight Loss,Cardio Fitness,,,,
14079,Male,20,1.63,67,25.22,Overweight,Weight Loss,Cardio Fitness,,,,
14080,Male,21,1.64,68,25.28,Overweight,Weight Loss,Cardio Fitness,,,,
14081,Male,24,1.65,69,25.34,Overweight,Weight Loss,Cardio Fitness,,,,
14082,Male,26,1.64,70,26.03,Overweight,Weight Loss,Cardio Fitness,,,,
14083,Male,28,1.65,71,26.08,Overweight,Weight Loss,Cardio Fitness,,,,
14084,Male,27,1.66,72,26.13,Overweight,Weight Loss,Cardio Fitness,,,,
14085,Male,28,1.67,73,26.18,Overweight,Weight Loss,Cardio Fitness,,,,
14086,Male,30,1.71,74,25.31,Overweight,Weight Loss,Cardio Fitness,,,,
14087,Male,31,1.72,75,25.35,Overweight,Weight Loss,Cardio Fitness,,,,
14088,Male,32,1.73,76,25.39,Overweight,Weight Loss,Cardio Fitness,,,,
14089,Male,33,1.74,77,25.43,Overweight,Weight Loss,Cardio Fitness,,,,
14090,Male,34,1.75,78,25.47,Overweight,Weight Loss,Cardio Fitness,,,,
14091,Male,35,1.76,79,25.5,Overweight,Weight Loss,Cardio Fitness,,,,
14092,Male,36,1.77,80,25.54,Overweight,Weight Loss,Cardio Fitness,,,,
14093,Male,37,1.67,81,29.04,Overweight,Weight Loss,Cardio Fitness,,,,
14094,Male,23,1.65,70,25.71,Overweight,Weight Loss,Cardio Fitness,,,,
14096,Male,21,1.65,72,26.45,Overweight,Weight Loss,Cardio Fitness,,,,
14102,Male,20,1.71,78,26.67,Overweight,Weight Loss,Cardio Fitness,,,,
14104,Male,20,1.73,80,26.73,Overweight,Weight Loss,Cardio Fitness,,,,
14106,Male,20,1.75,82,26.78,Overweight,Weight Loss,Cardio Fitness,,,,
14108,Male,29,1.77,84,26.81,Overweight,Weight Loss,Cardio Fitness,,,,
14109,Male,29,1.67,71,25.46,Overweight,Weight Loss,Cardio Fitness,,,,
14110,Male,20,1.6,72,28.13,Overweight,Weight Loss,Cardio Fitness,,,,
14112,Male,22,1.62,74,28.2,Overweight,Weight Loss,Cardio Fitness,,,,
14113,Male,23,1.63,75,28.23,Overweight,Weight Loss,Cardio Fitness,,,,
14114,Male,24,1.64,76,28.26,Overweight,Weight Loss,Cardio Fitness,,,,
14116,Male,26,1.66,78,28.31,Overweight,Weight Loss,Cardio Fitness,,,,
14117,Male,27,1.67,79,28.33,Overweight,Weight Loss,Cardio Fitness,,,,
14118,Male,28,1.68,80,28.34,Overweight,Weight Loss,Cardio Fitness,,,,
14119,Male,29,1.69,81,28.36,Overweight,Weight Loss,Cardio Fitness,,,,
14120,Male,30,1.7,82,28.37,Overweight,Weight Loss,Cardio Fitness,,,,
14121,Male,31,1.71,83,28.38,Overweight,Weight Loss,Cardio Fitness,,,,
14122,Male,32,1.72,84,28.39,Overweight,Weight Loss,Cardio Fitness,,,,
14123,Male,33,1.73,85,28.4,Overweight,Weight Loss,Cardio Fitness,,,,
14124,Male,34,1.74,86,28.41,Overweight,Weight Loss,Cardio Fitness,,,,
14125,Male,35,1.75,87,28.41,Overweight,Weight Loss,Cardio Fitness,,,,
14126,Male,36,1.76,88,28.41,Overweight,Weight Loss,Cardio Fitness,,,,
14127,Male,37,1.77,89,28.41,Overweight,Weight Loss,Cardio Fitness,,,,
14128,Male,38,1.78,90,28.41,Overweight,Weight Loss,Cardio Fitness,,,,
14129,Male,39,1.79,91,28.4,Overweight,Weight Loss,Cardio Fitness,,,,
14130,Male,40,1.8,92,28.4,Overweight,Weight Loss,Cardio Fitness,,,,
14131,Male,41,1.81,93,28.39,Overweight,Weight Loss,Cardio Fitness,,,,
14132,Male,42,1.82,94,28.38,Overweight,Weight Loss,Cardio Fitness,,,,
14133,Male,43,1.83,95,28.37,Overweight,Weight Loss,Cardio Fitness,,,,
14134,Male,44,1.84,96,28.36,Overweight,Weight Loss,Cardio Fitness,,,,
14135,Male,45,1.85,97,28.34,Overweight,Weight Loss,Cardio Fitness,,,,
14136,Male,46,1.86,98,28.33,Overweight,Weight Loss,Cardio Fitness,,,,
14137,Male,47,1.87,99,28.31,Overweight,Weight Loss,Cardio Fitness,,,,
14139,Male,49,1.89,101,28.27,Overweight,Weight Loss,Cardio Fitness,,,,
14140,Male,50,1.9,102,28.25,Overweight,Weight Loss,Cardio Fitness,,,,
14141,Male,51,1.91,103,28.23,Overweight,Weight Loss,Cardio Fitness,,,,
14142,Male,18,1.6,68,26.56,Overweight,Weight Loss,Cardio Fitness,,,,
14143,Male,19,1.6,69,26.95,Overweight,Weight Loss,Cardio Fitness,,,,
14144,Male,20,1.61,70,27.01,Overweight,Weight Loss,Cardio Fitness,,,,
14145,Male,21,1.62,71,27.05,Overweight,Weight Loss,Cardio Fitness,,,,
14146,Male,22,1.63,72,27.1,Overweight,Weight Loss,Cardio Fitness,,,,
14147,Male,23,1.64,73,27.14,Overweight,Weight Loss,Cardio Fitness,,,,
14149,Male,25,1.66,75,27.22,Overweight,Weight Loss,Cardio Fitness,,,,
14150,Male,26,1.67,76,27.25,Overweight,Weight Loss,Cardio Fitness,,,,
14151,Male,27,1.68,77,27.28,Overweight,Weight Loss,Cardio Fitness,,,,
14152,Male,28,1.69,78,27.31,Overweight,Weight Loss,Cardio Fitness,,,,
14153,Male,29,1.7,79,27.34,Overweight,Weight Loss,Cardio Fitness,,,,
14154,Male,30,1.71,80,27.36,Overweight,Weight Loss,Cardio Fitness,,,,
14155,Male,31,1.72,81,27.38,Overweight,Weight Loss,Cardio Fitness,,,,
14156,Male,32,1.73,82,27.4,Overweight,Weight Loss,Cardio Fitness,,,,
14157,Male,33,1.74,83,27.41,Overweight,Weight Loss,Cardio Fitness,,,,
14158,Male,34,1.75,84,27.43,Overweight,Weight Loss,Cardio Fitness,,,,
14159,Male,35,1.76,85,27.44,Overweight,Weight Loss,Cardio Fitness,,,,
14160,Male,36,1.77,86,27.45,Overweight,Weight Loss,Cardio Fitness,,,,
14161,Male,37,1.78,87,27.46,Overweight,Weight Loss,Cardio Fitness,,,,
14162,Male,38,1.79,88,27.46,Overweight,Weight Loss,Cardio Fitness,,,,
14163,Male,39,1.7,75,25.95,Overweight,Weight Loss,Cardio Fitness,,,,
14164,Male,40,1.71,76,25.99,Overweight,Weight Loss,Cardio Fitness,,,,
14165,Male,41,1.72,77,26.03,Overweight,Weight Loss,Cardio Fitness,,,,
14166,Male,42,1.73,78,26.06,Overweight,Weight Loss,Cardio Fitness,,,,
14167,Male,43,1.74,79,26.09,Overweight,Weight Loss,Cardio Fitness,,,,
14168,Male,44,1.75,80,26.12,Overweight,Weight Loss,Cardio Fitness,,,,
14169,Male,45,1.76,81,26.15,Overweight,Weight Loss,Cardio Fitness,,,,
14170,Male,46,1.77,82,26.17,Overweight,Weight Loss,Cardio Fitness,,,,
14171,Male,47,1.78,83,26.2,Overweight,Weight Loss,Cardio Fitness,,,,
14172,Male,48,1.79,84,26.22,Overweight,Weight Loss,Cardio Fitness,,,,
14173,Male,49,1.8,85,26.23,Overweight,Weight Loss,Cardio Fitness,,,,
14174,Male,50,1.72,86,29.07,Overweight,Weight Loss,Cardio Fitness,,,,
14175,Male,51,1.73,87,29.07,Overweight,Weight Loss,Cardio Fitness,,,,
14176,Male,52,1.74,88,29.07,Overweight,Weight Loss,Cardio Fitness,,,,
14177,Male,53,1.75,89,29.06,Overweight,Weight Loss,Cardio Fitness,,,,
14178,Male,54,1.76,90,29.05,Overweight,Weight Loss,Cardio Fitness,,,,
14179,Male,55,1.77,91,29.05,Overweight,Weight Loss,Cardio Fitness,,,,
14180,Male,56,1.78,92,29.04,Overweight,Weight Loss,Cardio Fitness,,,,
14181,Male,57,1.79,93,29.03,Overweight,Weight Loss,Cardio Fitness,,,,
14182,Male,58,1.8,94,29.01,Overweight,Weight Loss,Cardio Fitness,,,,
14183,Male,59,1.81,95,29,Overweight,Weight Loss,Cardio Fitness,,,,
14184,Male,60,1.82,96,28.98,Overweight,Weight Loss,Cardio Fitness,,,,
14185,Male,61,1.83,97,28.96,Overweight,Weight Loss,Cardio Fitness,,,,
14186,Male,62,1.84,98,28.95,Overweight,Weight Loss,Cardio Fitness,,,,
14187,Male,21,1.85,99,28.93,Overweight,Weight Loss,Cardio Fitness,,,,
14188,Male,22,1.86,100,28.91,Overweight,Weight Loss,Cardio Fitness,,,,
14189,Male,23,1.87,101,28.88,Overweight,Weight Loss,Cardio Fitness,,,,
14190,Male,24,1.88,102,28.86,Overweight,Weight Loss,Cardio Fitness,,,,
14191,Male,25,1.89,103,28.83,Overweight,Weight Loss,Cardio Fitness,,,,
14192,Male,26,1.9,104,28.81,Overweight,Weight Loss,Cardio Fitness,,,,
14193,Male,27,1.91,105,28.78,Overweight,Weight Loss,Cardio Fitness,,,,
14194,Male,28,1.6,66,25.78,Overweight,Weight Loss,Cardio Fitness,,,,
14196,Male,30,1.6,68,26.56,Overweight,Weight Loss,Cardio Fitness,,,,
14197,Male,31,1.6,69,26.95,Overweight,Weight Loss,Cardio Fitness,,,,
14198,Male,32,1.6,70,27.34,Overweight,Weight Loss,Cardio Fitness,,,,
14199,Male,33,1.6,71,27.73,Overweight,Weight Loss,Cardio Fitness,,,,
14200,Male,34,1.6,72,28.13,Overweight,Weight Loss,Cardio Fitness,,,,
14201,Male,35,1.6,73,28.52,Overweight,Weight Loss,Cardio Fitness,,,,
14202,Male,36,1.6,74,28.91,Overweight,Weight Loss,Cardio Fitness,,,,
14203,Male,37,1.6,75,29.3,Overweight,Weight Loss,Cardio Fitness,,,,
14204,Male,38,1.6,76,29.69,Overweight,Weight Loss,Cardio Fitness,,,,
14205,Male,39,1.6,67,26.17,Overweight,Weight Loss,Cardio Fitness,,,,
14207,Male,18,1.61,69,26.62,Overweight,Weight Loss,Cardio Fitness,,,,
14208,Male,21,1.62,70,26.67,Overweight,Weight Loss,Cardio Fitness,,,,
14209,Male,24,1.63,71,26.72,Overweight,Weight Loss,Cardio Fitness,,,,
14210,Male,26,1.64,72,26.77,Overweight,Weight Loss,Cardio Fitness,,,,
14211,Male,28,1.65,73,26.81,Overweight,Weight Loss,Cardio Fitness,,,,
14212,Male,27,1.66,74,26.85,Overweight,Weight Loss,Cardio Fitness,,,,
14213,Male,28,1.67,75,26.89,Overweight,Weight Loss,Cardio Fitness,,,,
14214,Male,30,1.68,76,26.93,Overweight,Weight Loss,Cardio Fitness,,,,
14215,Male,31,1.69,77,26.96,Overweight,Weight Loss,Cardio Fitness,,,,
14216,Male,32,1.7,78,26.99,Overweight,Weight Loss,Cardio Fitness,,,,
14217,Male,33,1.71,79,27.02,Overweight,Weight Loss,Cardio Fitness,,,,
14218,Male,34,1.72,80,27.04,Overweight,Weight Loss,Cardio Fitness,,,,
14219,Male,35,1.73,81,27.06,Overweight,Weight Loss,Cardio Fitness,,,,
14220,Male,36,1.74,82,27.08,Overweight,Weight Loss,Cardio Fitness,,,,
14221,Male,37,1.75,83,27.1,Overweight,Weight Loss,Cardio Fitness,,,,
14222,Male,23,1.76,84,27.12,Overweight,Weight Loss,Cardio Fitness,,,,
14223,Male,24,1.77,85,27.13,Overweight,Weight Loss,Cardio Fitness,,,,
14224,Male,21,1.78,86,27.14,Overweight,Weight Loss,Cardio Fitness,,,,
14225,Male,24,1.79,87,27.15,Overweight,Weight Loss,Cardio Fitness,,,,
14226,Male,26,1.8,88,27.16,Overweight,Weight Loss,Cardio Fitness,,,,
14227,Male,28,1.81,89,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14228,Male,27,1.82,90,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14229,Male,24,1.83,91,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14230,Male,20,1.84,92,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14231,Male,31,1.85,93,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14232,Male,20,1.86,94,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14233,Male,33,1.87,95,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14234,Male,20,1.88,96,27.16,Overweight,Weight Loss,Cardio Fitness,,,,
14235,Male,35,1.89,97,27.15,Overweight,Weight Loss,Cardio Fitness,,,,
14236,Male,29,1.9,98,27.15,Overweight,Weight Loss,Cardio Fitness,,,,
14238,Male,20,1.61,69,26.62,Overweight,Weight Loss,Cardio Fitness,,,,
14240,Male,22,1.63,71,26.72,Overweight,Weight Loss,Cardio Fitness,,,,
14241,Male,23,1.64,72,26.77,Overweight,Weight Loss,Cardio Fitness,,,,
14243,Male,25,1.66,74,26.85,Overweight,Weight Loss,Cardio Fitness,,,,
14245,Male,27,1.68,76,26.93,Overweight,Weight Loss,Cardio Fitness,,,,
14246,Male,28,1.69,77,26.96,Overweight,Weight Loss,Cardio Fitness,,,,
14247,Male,29,1.7,78,26.99,Overweight,Weight Loss,Cardio Fitness,,,,
14248,Male,30,1.71,79,27.02,Overweight,Weight Loss,Cardio Fitness,,,,
14250,Male,32,1.73,81,27.06,Overweight,Weight Loss,Cardio Fitness,,,,
14252,Male,34,1.75,83,27.1,Overweight,Weight Loss,Cardio Fitness,,,,
14254,Male,36,1.77,85,27.13,Overweight,Weight Loss,Cardio Fitness,,,,
14255,Male,37,1.78,86,27.14,Overweight,Weight Loss,Cardio Fitness,,,,
14256,Male,38,1.79,87,27.15,Overweight,Weight Loss,Cardio Fitness,,,,
14257,Male,39,1.8,88,27.16,Overweight,Weight Loss,Cardio Fitness,,,,
14258,Male,40,1.81,89,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14259,Male,41,1.82,90,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14260,Male,42,1.83,91,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14261,Male,43,1.84,92,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14262,Male,44,1.85,93,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14263,Male,45,1.86,94,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14264,Male,46,1.87,95,27.17,Overweight,Weight Loss,Cardio Fitness,,,,
14265,Male,47,1.88,96,27.16,Overweight,Weight Loss,Cardio Fitness,,,,
14266,Male,48,1.89,97,27.15,Overweight,Weight Loss,Cardio Fitness,,,,
14267,Male,49,1.9,98,27.15,Overweight,Weight Loss,Cardio Fitness,,,,
14268,Male,50,1.91,99,27.14,Overweight,Weight Loss,Cardio Fitness,,,,
14301,Male,49,1.6,70,27.34,Overweight,Weight Loss,Cardio Fitness,,,,
14302,Male,50,1.61,71,27.39,Overweight,Weight Loss,Cardio Fitness,,,,
14303,Male,51,1.62,72,27.43,Overweight,Weight Loss,Cardio Fitness,,,,
14304,Male,52,1.63,73,27.48,Overweight,Weight Loss,Cardio Fitness,,,,
14305,Male,53,1.64,74,27.51,Overweight,Weight Loss,Cardio Fitness,,,,
14306,Male,54,1.65,75,27.55,Overweight,Weight Loss,Cardio Fitness,,,,
14307,Male,55,1.66,76,27.58,Overweight,Weight Loss,Cardio Fitness,,,,
14308,Male,56,1.67,77,27.61,Overweight,Weight Loss,Cardio Fitness,,,,
14310,Male,58,1.69,79,27.66,Overweight,Weight Loss,Cardio Fitness,,,,
14311,Male,59,1.7,80,27.68,Overweight,Weight Loss,Cardio Fitness,,,,
14312,Male,60,1.71,81,27.7,Overweight,Weight Loss,Cardio Fitness,,,,
14313,Male,61,1.72,82,27.72,Overweight,Weight Loss,Cardio Fitness,,,,
14314,Male,62,1.73,83,27.73,Overweight,Weight Loss,Cardio Fitness,,,,
14315,Male,21,1.74,84,27.74,Overweight,Weight Loss,Cardio Fitness,,,,
14316,Male,22,1.75,85,27.76,Overweight,Weight Loss,Cardio Fitness,,,,
14319,Male,25,1.78,88,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
14320,Male,26,1.79,89,27.78,Overweight,Weight Loss,Cardio Fitness,,,,
14321,Male,27,1.8,90,27.78,Overweight,Weight Loss,Cardio Fitness,,,,
14323,Male,29,1.82,92,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
14324,Male,30,1.83,93,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
14325,Male,31,1.84,88,25.99,Overweight,Weight Loss,Cardio Fitness,,,,
14327,Male,33,1.86,90,26.01,Overweight,Weight Loss,Cardio Fitness,,,,
14328,Male,34,1.87,91,26.02,Overweight,Weight Loss,Cardio Fitness,,,,
14329,Male,35,1.88,92,26.03,Overweight,Weight Loss,Cardio Fitness,,,,
14330,Male,36,1.89,93,26.04,Overweight,Weight Loss,Cardio Fitness,,,,
14331,Male,37,1.9,94,26.04,Overweight,Weight Loss,Cardio Fitness,,,,
14332,Male,38,1.91,95,26.04,Overweight,Weight Loss,Cardio Fitness,,,,
14333,Male,39,1.92,96,26.04,Overweight,Weight Loss,Cardio Fitness,,,,
14335,Male,20,1.63,68,25.59,Overweight,Weight Loss,Cardio Fitness,,,,
14338,Male,26,1.64,71,26.4,Overweight,Weight Loss,Cardio Fitness,,,,
14339,Male,28,1.65,72,26.45,Overweight,Weight Loss,Cardio Fitness,,,,
14340,Male,27,1.66,73,26.49,Overweight,Weight Loss,Cardio Fitness,,,,
14341,Male,28,1.67,74,26.53,Overweight,Weight Loss,Cardio Fitness,,,,
14342,Male,30,1.71,75,25.65,Overweight,Weight Loss,Cardio Fitness,,,,
14343,Male,31,1.72,76,25.69,Overweight,Weight Loss,Cardio Fitness,,,,
14344,Male,32,1.73,77,25.73,Overweight,Weight Loss,Cardio Fitness,,,,
14345,Male,33,1.74,78,25.76,Overweight,Weight Loss,Cardio Fitness,,,,
14346,Male,34,1.75,79,25.8,Overweight,Weight Loss,Cardio Fitness,,,,
14347,Male,35,1.76,80,25.83,Overweight,Weight Loss,Cardio Fitness,,,,
14348,Male,36,1.77,81,25.85,Overweight,Weight Loss,Cardio Fitness,,,,
14349,Male,37,1.67,82,29.4,Overweight,Weight Loss,Cardio Fitness,,,,
14398,Male,18,1.6,67,26.17,Overweight,Weight Loss,Cardio Fitness,,,,
